name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes
E:/sampel/case6_pcdimas/dmp/pid.1320.0x7ff629a10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140695237099520.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.13200.0x7ff7d9080000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,36864.0,225280.0,0.0,33296.0,4096.0,140702474829824.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,266240.0,4096.0,278480.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.13232.0x7ff624c10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,73728.0,57344.0,0.0,5552.0,4096.0,140695155310592.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,135168.0,4096.0,167461.0,3.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.1332.0x7ff701f80000.dmp,34404.0,8.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,65536.0,53248.0,4096.0,29120.0,4096.0,140698866679808.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,126976.0,4096.0,148567.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.13408.0x7ff772390000.dmp,34404.0,14.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,101903360.0,22023168.0,0.0,101594144.0,4096.0,140700749987840.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,127483904.0,1024.0,123964850.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.13468.0x7ff791430000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2442752.0,1146880.0,0.0,914160.0,4096.0,140701270736896.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3670016.0,1024.0,3662082.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.1348.0x7ff629a10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140695237099520.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.13588.0x7ff60b930000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,1876480.0,784384.0,0.0,1174560.0,4096.0,140694732865536.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,2740224.0,1024.0,2695784.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.13656.0x7ff629a10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,28672.0,36864.0,0.0,21376.0,4096.0,140695237099520.0,4096.0,4096.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,4096.0,131198.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.1376.0x7ff72ad10000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,28.0,204800.0,86016.0,0.0,142752.0,4096.0,140699551989760.0,4096.0,4096.0,10.0,0.0,10.0,0.0,6.0,2.0,0.0,294912.0,4096.0,334678.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.13860.0x7ff60b930000.dmp,34404.0,13.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,1876480.0,784384.0,0.0,1174560.0,4096.0,140694732865536.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,2740224.0,1024.0,2695784.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case6_pcdimas/dmp/pid.1388.0x7ff772390000.dmp,34404.0,14.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,101903360.0,22023168.0,0.0,101594144.0,4096.0,140700749987840.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,127483904.0,1024.0,123964850.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
